Number,Species,Plot_Trans_Survey,Time,Plot,Transect,Subplot,Plot_Trans,survey,Date,Observer,Weather,Vegetation,Leaf_Litter,Humidity,Temp,Precip,tpi_100,elev,Slope,Aspect,solar,twi_10,Lat,Long,bearing,Comments
0,NA,2-2-7/19/2012,02:00,2,2,0-5,2-2,5,07/19/2012,WEP,Rain,Wet,Wet,95.6,22.2,4.886666775,-0.99688720703,651.74243164100,13.55851650240,161.95996093800,0,-7.77019405365,35.537641,-83.301743,310,
0,NA,2-2-7/19/2012,02:00,2,2,5-10,2-2,5,07/19/2012,WEP,Rain,Wet,Wet,95.6,22.2,4.886666775,-0.99688720703,651.74243164100,13.55851650240,161.95996093800,0,-7.77019405365,35.537641,-83.301743,310,
0,NA,2-2-7/19/2012,02:00,2,2,10-15,2-2,5,07/19/2012,WEP,Rain,Wet,Wet,95.6,22.2,4.886666775,-0.99688720703,651.74243164100,13.55851650240,161.95996093800,0,-7.77019405365,35.537641,-83.301743,310,
0,NA,2-2-7/19/2012,02:00,2,2,15-20,2-2,5,07/19/2012,WEP,Rain,Wet,Wet,95.6,22.2,4.886666775,-0.99688720703,651.74243164100,13.55851650240,161.95996093800,0,-7.77019405365,35.537641,-83.301743,310,
0,NA,2-2-7/19/2012,02:00,2,2,20-25,2-2,5,07/19/2012,WEP,Rain,Wet,Wet,95.6,22.2,4.886666775,-0.99688720703,651.74243164100,13.55851650240,161.95996093800,0,-7.77019405365,35.537641,-83.301743,310,
0,NA,1-5-7/19/2012,2:15,1,5,0-5,1-5,5,07/19/2012,JAC,Rain,Wet,Wet,96,22.4,4.982352734,-5.78027343750,610.72137451200,11.96861076350,85.42336273190,181,-7.38256883621,35.502559,-83.299519,20,
0,NA,1-5-7/19/2012,2:15,1,5,5-10,1-5,5,07/19/2012,JAC,Rain,Wet,Wet,96,22.4,4.982352734,-5.78027343750,610.72137451200,11.96861076350,85.42336273190,181,-7.38256883621,35.502559,-83.299519,20,
0,NA,1-5-7/19/2012,2:15,1,5,10-15,1-5,5,07/19/2012,JAC,Rain,Wet,Wet,96,22.4,4.982352734,-5.78027343750,610.72137451200,11.96861076350,85.42336273190,181,-7.38256883621,35.502559,-83.299519,20,
0,NA,1-5-7/19/2012,2:15,1,5,15-20,1-5,5,07/19/2012,JAC,Rain,Wet,Wet,96,22.4,4.982352734,-5.78027343750,610.72137451200,11.96861076350,85.42336273190,181,-7.38256883621,35.502559,-83.299519,20,
0,NA,1-5-7/19/2012,2:15,1,5,20-25,1-5,5,07/19/2012,JAC,Rain,Wet,Wet,96,22.4,4.982352734,-5.78027343750,610.72137451200,11.96861076350,85.42336273190,181,-7.38256883621,35.502559,-83.299519,20,
0,NA,1-6-7/19/2012,2:21,1,6,0-5,1-6,5,07/19/2012,JAC,Rain,Wet,Wet,96,22.4,4.982352734,-6.22332763672,613.02484130900,20.49295616150,89.39111328130,176,-8.04691219330,35.502769,-83.299567,20,
0,NA,1-6-7/19/2012,2:21,1,6,5-10,1-6,5,07/19/2012,JAC,Rain,Wet,Wet,96,22.4,4.982352734,-6.22332763672,613.02484130900,20.49295616150,89.39111328130,176,-8.04691219330,35.502769,-83.299567,20,
0,NA,1-6-7/19/2012,2:21,1,6,10-15,1-6,5,07/19/2012,JAC,Rain,Wet,Wet,96,22.4,4.982352734,-6.22332763672,613.02484130900,20.49295616150,89.39111328130,176,-8.04691219330,35.502769,-83.299567,20,
0,NA,1-6-7/19/2012,2:21,1,6,15-20,1-6,5,07/19/2012,JAC,Rain,Wet,Wet,96,22.4,4.982352734,-6.22332763672,613.02484130900,20.49295616150,89.39111328130,176,-8.04691219330,35.502769,-83.299567,20,
0,NA,1-6-7/19/2012,2:21,1,6,20-25,1-6,5,07/19/2012,JAC,Rain,Wet,Wet,96,22.4,4.982352734,-6.22332763672,613.02484130900,20.49295616150,89.39111328130,176,-8.04691219330,35.502769,-83.299567,20,
0,NA,37-2-7/20/2012,21:22,37,2,0-5,37-2,5,07/20/2012,WEP,Clear,Dry,Dry,89.4,23.7,11.33749962,-0.93563842773,412.04870605500,6.01830863953,299.85174560500,0,-5.94797468185,35.703845,-83.52422,200,
0,NA,37-2-7/20/2012,21:22,37,2,5-10,37-2,5,07/20/2012,WEP,Clear,Dry,Dry,89.4,23.7,11.33749962,-0.93563842773,412.04870605500,6.01830863953,299.85174560500,0,-5.94797468185,35.703845,-83.52422,200,
0,NA,37-2-7/20/2012,21:22,37,2,10-15,37-2,5,07/20/2012,WEP,Clear,Dry,Dry,89.4,23.7,11.33749962,-0.93563842773,412.04870605500,6.01830863953,299.85174560500,0,-5.94797468185,35.703845,-83.52422,200,
0,NA,37-2-7/20/2012,21:22,37,2,15-20,37-2,5,07/20/2012,WEP,Clear,Dry,Dry,89.4,23.7,11.33749962,-0.93563842773,412.04870605500,6.01830863953,299.85174560500,0,-5.94797468185,35.703845,-83.52422,200,
0,NA,37-2-7/20/2012,21:22,37,2,20-25,37-2,5,07/20/2012,WEP,Clear,Dry,Dry,89.4,23.7,11.33749962,-0.93563842773,412.04870605500,6.01830863953,299.85174560500,0,-5.94797468185,35.703845,-83.52422,200,
0,NA,39-2-7/20/2012,21:41,39,2,0-5,39-2,5,07/20/2012,WEP,Clear,Dry,Dry,87.8,23,7.0625,-1.54797363281,491.82684326200,2.04805350304,37.15624618530,164,1.09257853031,35.672898,-83.526073,trail,
0,NA,39-2-7/20/2012,21:41,39,2,5-10,39-2,5,07/20/2012,WEP,Clear,Dry,Dry,87.8,23,7.0625,-1.54797363281,491.82684326200,2.04805350304,37.15624618530,164,1.09257853031,35.672898,-83.526073,trail,
0,NA,39-2-7/20/2012,21:41,39,2,10-15,39-2,5,07/20/2012,WEP,Clear,Dry,Dry,87.8,23,7.0625,-1.54797363281,491.82684326200,2.04805350304,37.15624618530,164,1.09257853031,35.672898,-83.526073,trail,
0,NA,39-2-7/20/2012,21:41,39,2,15-20,39-2,5,07/20/2012,WEP,Clear,Dry,Dry,87.8,23,7.0625,-1.54797363281,491.82684326200,2.04805350304,37.15624618530,164,1.09257853031,35.672898,-83.526073,trail,
0,NA,39-2-7/20/2012,21:41,39,2,20-25,39-2,5,07/20/2012,WEP,Clear,Dry,Dry,87.8,23,7.0625,-1.54797363281,491.82684326200,2.04805350304,37.15624618530,164,1.09257853031,35.672898,-83.526073,trail,
0,NA,42-2-7/20/2012,21:54,42,2,0-5,42-2,5,07/20/2012,WEP,Clear,Dry,Dry,82.7,24.1,7.0625,0.16540527344,630.56683349600,20.92410659790,36.92823410030,147,-8.12325382233,35.657595,-83.519988,210,
0,NA,42-2-7/20/2012,21:54,42,2,5-10,42-2,5,07/20/2012,WEP,Clear,Dry,Dry,82.7,24.1,7.0625,0.16540527344,630.56683349600,20.92410659790,36.92823410030,147,-8.12325382233,35.657595,-83.519988,210,
0,NA,42-2-7/20/2012,21:54,42,2,10-15,42-2,5,07/20/2012,WEP,Clear,Dry,Dry,82.7,24.1,7.0625,0.16540527344,630.56683349600,20.92410659790,36.92823410030,147,-8.12325382233,35.657595,-83.519988,210,
0,NA,42-2-7/20/2012,21:54,42,2,15-20,42-2,5,07/20/2012,WEP,Clear,Dry,Dry,82.7,24.1,7.0625,0.16540527344,630.56683349600,20.92410659790,36.92823410030,147,-8.12325382233,35.657595,-83.519988,210,
0,NA,42-2-7/20/2012,21:54,42,2,20-25,42-2,5,07/20/2012,WEP,Clear,Dry,Dry,82.7,24.1,7.0625,0.16540527344,630.56683349600,20.92410659790,36.92823410030,147,-8.12325382233,35.657595,-83.519988,210,
0,NA,43-2-7/20/2012,22:06,43,2,0-5,43-2,5,07/20/2012,WEP,Clear,Dry,Dry,83.3,23.7,7.0625,0.36285400391,666.83215332000,16.11506271360,39.54759216310,152,-7.06648731232,35.653736,-83.515664,240,
0,NA,43-2-7/20/2012,22:06,43,2,5-10,43-2,5,07/20/2012,WEP,Clear,Dry,Dry,83.3,23.7,7.0625,0.36285400391,666.83215332000,16.11506271360,39.54759216310,152,-7.06648731232,35.653736,-83.515664,240,
0,NA,43-2-7/20/2012,22:06,43,2,10-15,43-2,5,07/20/2012,WEP,Clear,Dry,Dry,83.3,23.7,7.0625,0.36285400391,666.83215332000,16.11506271360,39.54759216310,152,-7.06648731232,35.653736,-83.515664,240,
0,NA,43-2-7/20/2012,22:06,43,2,15-20,43-2,5,07/20/2012,WEP,Clear,Dry,Dry,83.3,23.7,7.0625,0.36285400391,666.83215332000,16.11506271360,39.54759216310,152,-7.06648731232,35.653736,-83.515664,240,
0,NA,43-2-7/20/2012,22:06,43,2,20-25,43-2,5,07/20/2012,WEP,Clear,Dry,Dry,83.3,23.7,7.0625,0.36285400391,666.83215332000,16.11506271360,39.54759216310,152,-7.06648731232,35.653736,-83.515664,240,
0,NA,44-2-7/20/2012,22:17,44,2,0-5,44-2,5,07/20/2012,WEP,Clear,Dry,Dry,82.3,23.7,7.0625,-5.55810546875,721.55902099600,27.90072250370,35.87792968750,143,-6.21379756927,35.646827,-83.511536,210,
0,NA,44-2-7/20/2012,22:17,44,2,5-10,44-2,5,07/20/2012,WEP,Clear,Dry,Dry,82.3,23.7,7.0625,-5.55810546875,721.55902099600,27.90072250370,35.87792968750,143,-6.21379756927,35.646827,-83.511536,210,
0,NA,44-2-7/20/2012,22:17,44,2,10-15,44-2,5,07/20/2012,WEP,Clear,Dry,Dry,82.3,23.7,7.0625,-5.55810546875,721.55902099600,27.90072250370,35.87792968750,143,-6.21379756927,35.646827,-83.511536,210,
0,NA,44-2-7/20/2012,22:17,44,2,15-20,44-2,5,07/20/2012,WEP,Clear,Dry,Dry,82.3,23.7,7.0625,-5.55810546875,721.55902099600,27.90072250370,35.87792968750,143,-6.21379756927,35.646827,-83.511536,210,
0,NA,44-2-7/20/2012,22:17,44,2,20-25,44-2,5,07/20/2012,WEP,Clear,Dry,Dry,82.3,23.7,7.0625,-5.55810546875,721.55902099600,27.90072250370,35.87792968750,143,-6.21379756927,35.646827,-83.511536,210,
0,NA,46-2-7/20/2012,22:34,46,2,0-5,46-2,5,07/20/2012,WEP,Rain,Wet,Wet,83.3,23.3,7.0625,-2.68017578125,815.78088378900,18.19176673890,17.51034164430,118,-7.34082031250,35.637556,-83.496879,170,
0,NA,46-2-7/20/2012,22:34,46,2,5-10,46-2,5,07/20/2012,WEP,Rain,Wet,Wet,83.3,23.3,7.0625,-2.68017578125,815.78088378900,18.19176673890,17.51034164430,118,-7.34082031250,35.637556,-83.496879,170,
0,NA,46-2-7/20/2012,22:34,46,2,10-15,46-2,5,07/20/2012,WEP,Rain,Wet,Wet,83.3,23.3,7.0625,-2.68017578125,815.78088378900,18.19176673890,17.51034164430,118,-7.34082031250,35.637556,-83.496879,170,
0,NA,46-2-7/20/2012,22:34,46,2,15-20,46-2,5,07/20/2012,WEP,Rain,Wet,Wet,83.3,23.3,7.0625,-2.68017578125,815.78088378900,18.19176673890,17.51034164430,118,-7.34082031250,35.637556,-83.496879,170,
0,NA,46-2-7/20/2012,22:34,46,2,20-25,46-2,5,07/20/2012,WEP,Rain,Wet,Wet,83.3,23.3,7.0625,-2.68017578125,815.78088378900,18.19176673890,17.51034164430,118,-7.34082031250,35.637556,-83.496879,170,
4,PJOR,50-2-7/20/2012,23:00,50,2,0-5,50-2,5,07/20/2012,WEP,Mist,Wet,Wet,76.1,22.8,7.0625,-2.36608886719,1056.97863770000,13.79148197170,194.12115478500,0,-7.39459657669,35.635352,-83.468263,40,
7,PJOR,50-2-7/20/2012,23:00,50,2,5-10,50-2,5,07/20/2012,WEP,Mist,Wet,Wet,76.1,22.8,7.0625,-2.36608886719,1056.97863770000,13.79148197170,194.12115478500,0,-7.39459657669,35.635352,-83.468263,40,
1,DOCO,50-2-7/20/2012,23:00,50,2,5-10,50-2,5,07/20/2012,WEP,Mist,Wet,Wet,76.1,22.8,7.0625,-2.36608886719,1056.97863770000,13.79148197170,194.12115478500,0,-7.39459657669,35.635352,-83.468263,40,
2,DOCO,50-2-7/20/2012,23:00,50,2,10-15,50-2,5,07/20/2012,WEP,Mist,Wet,Wet,76.1,22.8,7.0625,-2.36608886719,1056.97863770000,13.79148197170,194.12115478500,0,-7.39459657669,35.635352,-83.468263,40,
6,PJOR,50-2-7/20/2012,23:00,50,2,10-15,50-2,5,07/20/2012,WEP,Mist,Wet,Wet,76.1,22.8,7.0625,-2.36608886719,1056.97863770000,13.79148197170,194.12115478500,0,-7.39459657669,35.635352,-83.468263,40,
1,EWIL,50-2-7/20/2012,23:00,50,2,10-15,50-2,5,07/20/2012,WEP,Mist,Wet,Wet,76.1,22.8,7.0625,-2.36608886719,1056.97863770000,13.79148197170,194.12115478500,0,-7.39459657669,35.635352,-83.468263,40,
8,PJOR,50-2-7/20/2012,23:00,50,2,15-20,50-2,5,07/20/2012,WEP,Mist,Wet,Wet,76.1,22.8,7.0625,-2.36608886719,1056.97863770000,13.79148197170,194.12115478500,0,-7.39459657669,35.635352,-83.468263,40,
1,DOCO,50-2-7/20/2012,23:00,50,2,15-20,50-2,5,07/20/2012,WEP,Mist,Wet,Wet,76.1,22.8,7.0625,-2.36608886719,1056.97863770000,13.79148197170,194.12115478500,0,-7.39459657669,35.635352,-83.468263,40,
6,PJOR,50-2-7/20/2012,23:00,50,2,20-25,50-2,5,07/20/2012,WEP,Mist,Wet,Wet,76.1,22.8,7.0625,-2.36608886719,1056.97863770000,13.79148197170,194.12115478500,0,-7.39459657669,35.635352,-83.468263,40,
1,DOCO,50-2-7/20/2012,23:00,50,2,20-25,50-2,5,07/20/2012,WEP,Mist,Wet,Wet,76.1,22.8,7.0625,-2.36608886719,1056.97863770000,13.79148197170,194.12115478500,0,-7.39459657669,35.635352,-83.468263,40,
1,DIMI,50-2-7/20/2012,23:00,50,2,20-25,50-2,5,07/20/2012,WEP,Mist,Wet,Wet,76.1,22.8,7.0625,-2.36608886719,1056.97863770000,13.79148197170,194.12115478500,0,-7.39459657669,35.635352,-83.468263,40,
0,NA,51-2-7/20/2012,23:30,51,2,0-5,51-2,5,07/20/2012,WEP,Clear,Wet,Wet,71.4,21.6,7.0625,1.52526855469,1172.81628418000,13.51181125640,249.39050293000,0,-9.31503200531,35.629343,-83.450408,trail,
0,NA,51-2-7/20/2012,23:30,51,2,5-10,51-2,5,07/20/2012,WEP,Clear,Wet,Wet,71.4,21.6,7.0625,1.52526855469,1172.81628418000,13.51181125640,249.39050293000,0,-9.31503200531,35.629343,-83.450408,trail,
1,EWIL,51-2-7/20/2012,23:30,51,2,10-15,51-2,5,07/20/2012,WEP,Clear,Wet,Wet,71.4,21.6,7.0625,1.52526855469,1172.81628418000,13.51181125640,249.39050293000,0,-9.31503200531,35.629343,-83.450408,trail,
1,PJOR,51-2-7/20/2012,23:30,51,2,15-20,51-2,5,07/20/2012,WEP,Clear,Wet,Wet,71.4,21.6,7.0625,1.52526855469,1172.81628418000,13.51181125640,249.39050293000,0,-9.31503200531,35.629343,-83.450408,trail,
0,NA,51-2-7/20/2012,23:30,51,2,20-25,51-2,5,07/20/2012,WEP,Clear,Wet,Wet,71.4,21.6,7.0625,1.52526855469,1172.81628418000,13.51181125640,249.39050293000,0,-9.31503200531,35.629343,-83.450408,trail,
3,PJOR,31-2-7/20/2012,00:07,31,2,0-5,31-2,5,07/20/2012,WEP,Clear,Damp,Wet,79.9,21,11.33749962,0.76623535156,1513.94250488000,24.72491645810,234.47383117700,102,-8.20486927032,35.615008,-83.423344,100,
2,PJOR,31-2-7/20/2012,00:07,31,2,5-10,31-2,5,07/20/2012,WEP,Clear,Damp,Wet,79.9,21,11.33749962,0.76623535156,1513.94250488000,24.72491645810,234.47383117700,102,-8.20486927032,35.615008,-83.423344,100,
2,PJOR,31-2-7/20/2012,00:07,31,2,10-15,31-2,5,07/20/2012,WEP,Clear,Damp,Wet,79.9,21,11.33749962,0.76623535156,1513.94250488000,24.72491645810,234.47383117700,102,-8.20486927032,35.615008,-83.423344,100,
2,PJOR,31-2-7/20/2012,00:07,31,2,15-20,31-2,5,07/20/2012,WEP,Clear,Damp,Wet,79.9,21,11.33749962,0.76623535156,1513.94250488000,24.72491645810,234.47383117700,102,-8.20486927032,35.615008,-83.423344,100,
1,PJOR,31-2-7/20/2012,00:07,31,2,20-25,31-2,5,07/20/2012,WEP,Clear,Damp,Wet,79.9,21,11.33749962,0.76623535156,1513.94250488000,24.72491645810,234.47383117700,102,-8.20486927032,35.615008,-83.423344,100,
4,PJOR,21A-3-7/20/2012,00:30,21A,3,0-5,21A-3,5,07/20/2012,WEP,Mist,Wet,Wet,84.1,18.3,11.18124962,2.17565917969,1644.30541992000,26.31317520140,359.59707641600,114,-9.25817108154,35.608144,-83.448675,280,
7,PJOR,21A-3-7/20/2012,00:30,21A,3,5-10,21A-3,5,07/20/2012,WEP,Mist,Wet,Wet,84.1,18.3,11.18124962,2.17565917969,1644.30541992000,26.31317520140,359.59707641600,114,-9.25817108154,35.608144,-83.448675,280,
2,PJOR,21A-3-7/20/2012,00:30,21A,3,10-15,21A-3,5,07/20/2012,WEP,Mist,Wet,Wet,84.1,18.3,11.18124962,2.17565917969,1644.30541992000,26.31317520140,359.59707641600,114,-9.25817108154,35.608144,-83.448675,280,
4,PJOR,21A-3-7/20/2012,00:30,21A,3,15-20,21A-3,5,07/20/2012,WEP,Mist,Wet,Wet,84.1,18.3,11.18124962,2.17565917969,1644.30541992000,26.31317520140,359.59707641600,114,-9.25817108154,35.608144,-83.448675,280,
6,PJOR,21A-3-7/20/2012,00:30,21A,3,20-25,21A-3,5,07/20/2012,WEP,Mist,Wet,Wet,84.1,18.3,11.18124962,2.17565917969,1644.30541992000,26.31317520140,359.59707641600,114,-9.25817108154,35.608144,-83.448675,280,
7,PJOR,21A-4-7/20/2012,00:41,21A,4,20-25,21A-4,5,07/20/2012,WEP,Mist,Wet,Wet,84.1,18.3,11.18124962,-0.27770996094,1633.75097656000,27.80080604550,353.86056518600,114,-9.03989028931,35.608245,-83.448659,280,
4,PJOR,21A-4-7/20/2012,00:41,21A,4,15-20,21A-4,5,07/20/2012,WEP,Mist,Wet,Wet,84.1,18.3,11.18124962,-0.27770996094,1633.75097656000,27.80080604550,353.86056518600,114,-9.03989028931,35.608245,-83.448659,280,
1,DOCO,21A-4-7/20/2012,00:41,21A,4,15-20,21A-4,5,07/20/2012,WEP,Mist,Wet,Wet,84.1,18.3,11.18124962,-0.27770996094,1633.75097656000,27.80080604550,353.86056518600,114,-9.03989028931,35.608245,-83.448659,280,
5,PJOR,21A-4-7/20/2012,00:41,21A,4,10-15,21A-4,5,07/20/2012,WEP,Mist,Wet,Wet,84.1,18.3,11.18124962,-0.27770996094,1633.75097656000,27.80080604550,353.86056518600,114,-9.03989028931,35.608245,-83.448659,280,
1,DOCO,21A-4-7/20/2012,00:41,21A,4,10-15,21A-4,5,07/20/2012,WEP,Mist,Wet,Wet,84.1,18.3,11.18124962,-0.27770996094,1633.75097656000,27.80080604550,353.86056518600,114,-9.03989028931,35.608245,-83.448659,280,
1,DIMI,21A-4-7/20/2012,00:41,21A,4,10-15,21A-4,5,07/20/2012,WEP,Mist,Wet,Wet,84.1,18.3,11.18124962,-0.27770996094,1633.75097656000,27.80080604550,353.86056518600,114,-9.03989028931,35.608245,-83.448659,280,
4,PJOR,21A-4-7/20/2012,00:41,21A,4,5-10,21A-4,5,07/20/2012,WEP,Mist,Wet,Wet,84.1,18.3,11.18124962,-0.27770996094,1633.75097656000,27.80080604550,353.86056518600,114,-9.03989028931,35.608245,-83.448659,280,
1,DIMI,21A-4-7/20/2012,00:41,21A,4,5-10,21A-4,5,07/20/2012,WEP,Mist,Wet,Wet,84.1,18.3,11.18124962,-0.27770996094,1633.75097656000,27.80080604550,353.86056518600,114,-9.03989028931,35.608245,-83.448659,280,
3,PJOR,21A-4-7/20/2012,00:41,21A,4,0-5,21A-4,5,07/20/2012,WEP,Mist,Wet,Wet,84.1,18.3,11.18124962,-0.27770996094,1633.75097656000,27.80080604550,353.86056518600,114,-9.03989028931,35.608245,-83.448659,280,
5,PJOR,21B-3-7/20/2012,01:12,21B,3,0-5,21B-3,5,07/20/2012,WEP,Mist,Wet,Wet,93.1,16.9,11.18124962,-3.34265136719,1572.75390625000,30.48072814940,341.52917480500,44,-7.50584554672,35.609578,-83.44864,230,
1,EWIL,21B-3-7/20/2012,01:12,21B,3,0-5,21B-3,5,07/20/2012,WEP,Mist,Wet,Wet,93.1,16.9,11.18124962,-3.34265136719,1572.75390625000,30.48072814940,341.52917480500,44,-7.50584554672,35.609578,-83.44864,230,
5,PJOR,21B-3-7/20/2012,01:12,21B,3,5-10,21B-3,5,07/20/2012,WEP,Mist,Wet,Wet,93.1,16.9,11.18124962,-3.34265136719,1572.75390625000,30.48072814940,341.52917480500,44,-7.50584554672,35.609578,-83.44864,230,
4,PJOR,21B-3-7/20/2012,01:12,21B,3,10-15,21B-3,5,07/20/2012,WEP,Mist,Wet,Wet,93.1,16.9,11.18124962,-3.34265136719,1572.75390625000,30.48072814940,341.52917480500,44,-7.50584554672,35.609578,-83.44864,230,
5,PJOR,21B-3-7/20/2012,01:12,21B,3,15-20,21B-3,5,07/20/2012,WEP,Mist,Wet,Wet,93.1,16.9,11.18124962,-3.34265136719,1572.75390625000,30.48072814940,341.52917480500,44,-7.50584554672,35.609578,-83.44864,230,
4,PJOR,21B-3-7/20/2012,01:12,21B,3,20-25,21B-3,5,07/20/2012,WEP,Mist,Wet,Wet,93.1,16.9,11.18124962,-3.34265136719,1572.75390625000,30.48072814940,341.52917480500,44,-7.50584554672,35.609578,-83.44864,230,
9,PJOR,21B-4-7/20/2012,01:25,21B,4,20-25,21B-4,5,07/20/2012,WEP,Mist,Wet,Wet,93.1,16.9,11.18124962,-3.72656250000,1570.98596191000,32.52751541140,341.04302978500,44,-8.17098808289,35.609605,-83.448711,230,
1,DOCO,21B-4-7/20/2012,01:25,21B,4,20-25,21B-4,5,07/20/2012,WEP,Mist,Wet,Wet,93.1,16.9,11.18124962,-3.72656250000,1570.98596191000,32.52751541140,341.04302978500,44,-8.17098808289,35.609605,-83.448711,230,
1,DWRI,21B-4-7/20/2012,01:25,21B,4,20-25,21B-4,5,07/20/2012,WEP,Mist,Wet,Wet,93.1,16.9,11.18124962,-3.72656250000,1570.98596191000,32.52751541140,341.04302978500,44,-8.17098808289,35.609605,-83.448711,230,
10,PJOR,21B-4-7/20/2012,01:25,21B,4,15-20,21B-4,5,07/20/2012,WEP,Mist,Wet,Wet,93.1,16.9,11.18124962,-3.72656250000,1570.98596191000,32.52751541140,341.04302978500,44,-8.17098808289,35.609605,-83.448711,230,
1,DWRI,21B-4-7/20/2012,01:25,21B,4,15-20,21B-4,5,07/20/2012,WEP,Mist,Wet,Wet,93.1,16.9,11.18124962,-3.72656250000,1570.98596191000,32.52751541140,341.04302978500,44,-8.17098808289,35.609605,-83.448711,230,
3,PJOR,21B-4-7/20/2012,01:25,21B,4,10-15,21B-4,5,07/20/2012,WEP,Mist,Wet,Wet,93.1,16.9,11.18124962,-3.72656250000,1570.98596191000,32.52751541140,341.04302978500,44,-8.17098808289,35.609605,-83.448711,230,
1,DOCO,21B-4-7/20/2012,01:25,21B,4,10-15,21B-4,5,07/20/2012,WEP,Mist,Wet,Wet,93.1,16.9,11.18124962,-3.72656250000,1570.98596191000,32.52751541140,341.04302978500,44,-8.17098808289,35.609605,-83.448711,230,
5,PJOR,21B-4-7/20/2012,01:25,21B,4,5-10,21B-4,5,07/20/2012,WEP,Mist,Wet,Wet,93.1,16.9,11.18124962,-3.72656250000,1570.98596191000,32.52751541140,341.04302978500,44,-8.17098808289,35.609605,-83.448711,230,
1,DWRI,21B-4-7/20/2012,01:25,21B,4,5-10,21B-4,5,07/20/2012,WEP,Mist,Wet,Wet,93.1,16.9,11.18124962,-3.72656250000,1570.98596191000,32.52751541140,341.04302978500,44,-8.17098808289,35.609605,-83.448711,230,
4,PJOR,21B-4-7/20/2012,01:25,21B,4,0-5,21B-4,5,07/20/2012,WEP,Mist,Wet,Wet,93.1,16.9,11.18124962,-3.72656250000,1570.98596191000,32.52751541140,341.04302978500,44,-8.17098808289,35.609605,-83.448711,230,
3,DWRI,21B-4-7/20/2012,01:25,21B,4,0-5,21B-4,5,07/20/2012,WEP,Mist,Wet,Wet,93.1,16.9,11.18124962,-3.72656250000,1570.98596191000,32.52751541140,341.04302978500,44,-8.17098808289,35.609605,-83.448711,230,
2,PJOR,23-2-7/20/2012,02:26,23,2,0-5,23-2,5,07/20/2012,WEP,Clear,Damp,Damp,87.8,17,,3.23046875000,1717.08203125000,13.56542396550,166.85096740700,86,-8.76510429382,35.595114,-83.4596,170,
1,DOCO,23-2-7/20/2012,02:26,23,2,0-5,23-2,5,07/20/2012,WEP,Clear,Damp,Damp,87.8,17,,3.23046875000,1717.08203125000,13.56542396550,166.85096740700,86,-8.76510429382,35.595114,-83.4596,170,
1,PJOR,23-2-7/20/2012,02:26,23,2,5-10,23-2,5,07/20/2012,WEP,Clear,Damp,Damp,87.8,17,,3.23046875000,1717.08203125000,13.56542396550,166.85096740700,86,-8.76510429382,35.595114,-83.4596,170,
4,PJOR,23-2-7/20/2012,02:26,23,2,10-15,23-2,5,07/20/2012,WEP,Clear,Damp,Damp,87.8,17,,3.23046875000,1717.08203125000,13.56542396550,166.85096740700,86,-8.76510429382,35.595114,-83.4596,170,
2,PJOR,23-2-7/20/2012,02:26,23,2,15-20,23-2,5,07/20/2012,WEP,Clear,Damp,Damp,87.8,17,,3.23046875000,1717.08203125000,13.56542396550,166.85096740700,86,-8.76510429382,35.595114,-83.4596,170,
2,DOCO,23-2-7/20/2012,02:26,23,2,15-20,23-2,5,07/20/2012,WEP,Clear,Damp,Damp,87.8,17,,3.23046875000,1717.08203125000,13.56542396550,166.85096740700,86,-8.76510429382,35.595114,-83.4596,170,
1,DQUA,23-2-7/20/2012,02:26,23,2,20-25,23-2,5,07/20/2012,WEP,Clear,Damp,Damp,87.8,17,,3.23046875000,1717.08203125000,13.56542396550,166.85096740700,86,-8.76510429382,35.595114,-83.4596,170,
1,DOCO,23-2-7/20/2012,02:26,23,2,20-25,23-2,5,07/20/2012,WEP,Clear,Damp,Damp,87.8,17,,3.23046875000,1717.08203125000,13.56542396550,166.85096740700,86,-8.76510429382,35.595114,-83.4596,170,
5,PJOR,23-2-7/20/2012,02:26,23,2,20-25,23-2,5,07/20/2012,WEP,Clear,Damp,Damp,87.8,17,,3.23046875000,1717.08203125000,13.56542396550,166.85096740700,86,-8.76510429382,35.595114,-83.4596,170,
0,NA,47-2-7/9/2012,9:52,47,2,0-5,47-2,3,07/09/2012,DJH,Clear,Dry,Dry,79.2,22.2,0,-0.13262939453,881.13995361300,27.47738838200,219.54121398900,0,-8.42463302612,35.641084,-83.494929,50,
0,NA,47-2-7/9/2012,9:52,47,2,5-10,47-2,3,07/09/2012,DJH,Clear,Dry,Dry,79.2,22.2,0,-0.13262939453,881.13995361300,27.47738838200,219.54121398900,0,-8.42463302612,35.641084,-83.494929,50,
0,NA,47-2-7/9/2012,9:52,47,2,10-15,47-2,3,07/09/2012,DJH,Clear,Dry,Dry,79.2,22.2,0,-0.13262939453,881.13995361300,27.47738838200,219.54121398900,0,-8.42463302612,35.641084,-83.494929,50,
0,NA,47-2-7/9/2012,9:52,47,2,15-20,47-2,3,07/09/2012,DJH,Clear,Dry,Dry,79.2,22.2,0,-0.13262939453,881.13995361300,27.47738838200,219.54121398900,0,-8.42463302612,35.641084,-83.494929,50,
0,NA,47-2-7/9/2012,9:52,47,2,20-25,47-2,3,07/09/2012,DJH,Clear,Dry,Dry,79.2,22.2,0,-0.13262939453,881.13995361300,27.47738838200,219.54121398900,0,-8.42463302612,35.641084,-83.494929,50,
